model,id,title,authors
book.bookmodel,1671,Casino Royale,Ian Fleming
book.bookmodel,1672,Casino Royale,Anthony Hern/Ian Fleming/Henry Gammidge/John McLusky
book.bookmodel,1673,Bel Canto,Ann Patchett
book.bookmodel,1674,Guerilla Film Makers Movie Blueprint,Chris          Jones/Jonathan Newman/Cara Williams
book.bookmodel,1675,Mini-Manual of the Urban Guerrilla,Carlos Marighella
book.bookmodel,1676,The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice),Christopher   Duncan
book.bookmodel,1677,A Bend in the River,V.S. Naipaul
book.bookmodel,1678,The Middle Passage,V.S. Naipaul
book.bookmodel,1679,Magic Seeds,V.S. Naipaul
book.bookmodel,1680,Half a Life,V.S. Naipaul
book.bookmodel,1681,North of South: An African Journey,Shiva Naipaul
book.bookmodel,1682,V.S. Naipaul,Bruce Alvin King
book.bookmodel,1683,Regeneration Through Violence: The Mythology of the American Frontier  1600–1860,Richard Slotkin
book.bookmodel,1684,Regeneration (Species Imperative  #3),Julie E. Czerneda
book.bookmodel,1685,The Regeneration Trilogy (Regeneration  #1-3),Pat Barker
book.bookmodel,1686,The Sparrow (The Sparrow  #1),Mary Doria Russell
book.bookmodel,1687,The Age of Bronze (Pirates of the Caribbean: Jack Sparrow  #5),Rob Kidd/Walt Disney Company
book.bookmodel,1688,The Sword of Cortés (Pirates of the Caribbean: Jack Sparrow  #4),Rob Kidd/Jean-Paul Orpinas/Walt Disney Company
book.bookmodel,1689,The Pirate Chase (Pirates of the Caribbean: Jack Sparrow  #3),Rob Kidd/Walt Disney Company
book.bookmodel,1690,The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2),Rob Kidd/Jean-Paul Orpinas
book.bookmodel,1691,The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),Rob Kidd/Jean-Paul Orpinas
book.bookmodel,1692,The Woman in White,Wilkie Collins/Matthew Sweet
book.bookmodel,1693,The Woman in White,Wilkie Collins
book.bookmodel,1694,The Woman in White,Wilkie Collins/Maria K. Bachman/Don Richard Cox
book.bookmodel,1695,The Woman in White,Wilkie Collins/Camille Cauti
book.bookmodel,1696,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien
book.bookmodel,1697,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States
book.bookmodel,1698,The Hobbit  or There and Back Again,J.R.R. Tolkien
book.bookmodel,1699,The Annotated Hobbit,J.R.R. Tolkien/Douglas A. Anderson
book.bookmodel,1700,Poems From The Hobbit,J.R.R. Tolkien
book.bookmodel,1701,The Hobbit: Or There and Back Again,J.R.R. Tolkien
book.bookmodel,1702,The Hobbit,J.R.R. Tolkien
book.bookmodel,1703,Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes,Harry Graham/Frank J. Moore/D. Streamer
book.bookmodel,1704,The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner
book.bookmodel,1705,Twenty Love Poems and a Song of Despair,Pablo Neruda/W.S. Merwin/Cristina García
book.bookmodel,1706,Veinte poemas de amor y una canción desesperada; Cien sonetos de amor,Pablo Neruda
book.bookmodel,1707,Love,Pablo Neruda
book.bookmodel,1708,Anil's Ghost,Michael Ondaatje
book.bookmodel,1709,Waiting for My Cats to Die: A Memoir,Stacy Horn
book.bookmodel,1710,Narcissus and Goldmund,Hermann Hesse/Leila Vennewitz
book.bookmodel,1711,Edward Lear's Book of Nonsense: With Lear's Original Illustrations,Edward Lear/Simcha Shtull
book.bookmodel,1712,A Sparrow Falls (Courtney #3),Wilbur Smith
book.bookmodel,1713,Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester
book.bookmodel,1714,Sparrow Hawk Red,Ben Mikaelsen
book.bookmodel,1715,The Fall of a Sparrow,Robert Hellenga
book.bookmodel,1716,The Bluebird and the Sparrow (Women of the West  #10),Janette Oke
book.bookmodel,1717,Journey of the Sparrows,Fran Leeper Buss/Daisy Cubias
book.bookmodel,1718,Aleutian Sparrow,Karen Hesse/Evon Zerbetz/Kim McGillivray
book.bookmodel,1719,An Episode of Sparrows,Rumer Godden
book.bookmodel,1720,Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung
book.bookmodel,1721,混血王子的背叛 (哈利波特  #6),J.K. Rowling/J.K.羅琳/皇冠編譯組/張定綺/彭倩文/趙丕慧/林靜華
book.bookmodel,1722,火盃的考驗 (哈利波特  #4),J.K. Rowling/J.K.羅琳/彭倩文
book.bookmodel,1723,Five T'ang Poets,Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young
book.bookmodel,1724,The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,Charles Rembar
book.bookmodel,1725,Juniper,Monica Furlong
book.bookmodel,1726,The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent/Sonia Nordenson
book.bookmodel,1727,The Road Back,Erich Maria Remarque
book.bookmodel,1728,Robinson Crusoe,Daniel Defoe/L.J. Swingle
book.bookmodel,1729,Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay
book.bookmodel,1730,The Work of Mourning,Jacques Derrida/Pascale-Anne Brault/Michael Naas
book.bookmodel,1731,Transform Your Life: A step-by-step programme for change,Diana Cooper
book.bookmodel,1732,A Short History of Byzantium,John Julius Norwich
book.bookmodel,1733,The Middle Sea: A History of the Mediterranean,John Julius Norwich
book.bookmodel,1734,A History of Venice,John Julius Norwich
book.bookmodel,1735,The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich
book.bookmodel,1736,Siddhartha,Hermann Hesse/Susan Bernofsky/Tom Robbins
book.bookmodel,1737,Siddhartha,Hermann Hesse/Joachim Neugroschel/Ralph Freedman
book.bookmodel,1738,Siddhartha,Hermann Hesse
book.bookmodel,1739,The Moonstone,Wilkie Collins/Carolyn G. Heilbrun
book.bookmodel,1740,The Moonstone,Wilkie Collins
book.bookmodel,1741,The Moonstone,Wilkie Collins/P.D. James
book.bookmodel,1742,Ride of the Second Horseman: The Birth and Death of War,Robert L. O'Connell
book.bookmodel,1743,Beloved,Toni Morrison
book.bookmodel,1744,Cry  the Beloved Country,Alan Paton
book.bookmodel,1745,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen
book.bookmodel,1746,Come Away My Beloved,Frances J. Roberts
book.bookmodel,1747,Israel  My Beloved,Kay Arthur
book.bookmodel,1748,Beloved Bride: The Letters of Stonewall Jackson to His Wife,Bill Potter/Stephen Lang
book.bookmodel,1749,The Search for the Beloved: Journeys in Mythology and Sacred Psychology (Inner Workbook),Jean Houston
book.bookmodel,1750,Reservation Blues,Sherman Alexie
book.bookmodel,1751,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy
book.bookmodel,1752,Music & Silence,Rose Tremain
book.bookmodel,1753,The Periodic Table,Primo Levi
book.bookmodel,1754,Survival in Auschwitz,Primo Levi/Stuart J. Woolf/Philip Roth
book.bookmodel,1755,The Reawakening,Primo Levi/Stuart J. Woolf
book.bookmodel,1756,The Drowned and the Saved,Primo Levi
book.bookmodel,1757,The Monkey's Wrench,Primo Levi/William Weaver/Ruth Feldman/Ruth Tenzer Feldman
book.bookmodel,1758,Primo Levi: A Life,Ian Thomson
book.bookmodel,1759,Wuthering Heights,Emily Brontë
book.bookmodel,1760,Disgrace,J.M. Coetzee
book.bookmodel,1761,Waiting for the Barbarians,J.M. Coetzee
book.bookmodel,1762,The Lives of Animals,J.M. Coetzee/Amy Gutmann/Peter Singer/Wendy Doniger/Barbara Smuts/Marjorie Garber
book.bookmodel,1763,Boyhood: Scenes from Provincial Life,J.M. Coetzee
book.bookmodel,1764,Youth,J.M. Coetzee
book.bookmodel,1765,Age of Iron,J.M. Coetzee
book.bookmodel,1766,The Wife (Kristin Lavransdatter  #2),Sigrid Undset/Tiina Nunnally/Sherrill Harbison
book.bookmodel,1767,Kristin Lavransdatter (Kristin Lavransdatter  #1-3),Sigrid Undset/Tiina Nunnally/Brad Leithauser
book.bookmodel,1768,The Axe (The Master of Hestviken  #1),Sigrid Undset/Arthur G. Chater
book.bookmodel,1769,The Cross (Kristin Lavransdatter  #3),Sigrid Undset/Tiina Nunnally/Sherrill Harbison
book.bookmodel,1770,The Wreath (Kristin Lavransdatter  #1),Sigrid Undset/Tiina Nunnally
book.bookmodel,1771,The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset
book.bookmodel,1772,Jenny,Sigrid Undset/Tiina Nunnally
book.bookmodel,1773,The Unknown Sigrid Undset: Jenny and Other Works,Sigrid Undset/Tim Page/Tiina Nunnally/Naomi Walford
book.bookmodel,1774,Gunnar's Daughter,Sigrid Undset/Sherrill Harbison/Arthur G. Chater
book.bookmodel,1775,The Snake Pit (The Master of Hestviken  #2),Sigrid Undset/Arthur G. Chater
book.bookmodel,1776,The Son Avenger (The Master of Hestviken  #4),Sigrid Undset
book.bookmodel,1777,An Imaginary Life,David Malouf
book.bookmodel,1778,The Great World,David Malouf
book.bookmodel,1779,A Very Long Engagement,Sébastien Japrisot
book.bookmodel,1780,Birdsong,Sebastian Faulks
book.bookmodel,1781,The Collected Poems of Wilfred Owen,Wilfred Owen/Cecil Day-Lewis
book.bookmodel,1782,Murder in Foggy Bottom (Capital Crimes  #17),Margaret Truman
book.bookmodel,1783,The Road,Cormac McCarthy
book.bookmodel,1784,The Road to Serfdom,Friedrich A. Hayek
book.bookmodel,1785,Road of the Patriarch (Forgotten Realms: The Sellswords  #3),R.A. Salvatore
book.bookmodel,1786,Road Trip USA: Cross-Country Adventures on America's Two-Lane Highways,Jamie Jensen
book.bookmodel,1787,Howl's Moving Castle (Howl's Moving Castle  #1),Diana Wynne Jones
book.bookmodel,1788,Howl and Other Poems,Allen Ginsberg/William Carlos Williams
book.bookmodel,1789,When Rabbit Howls,Truddi Chase/Robert A. Phillips
book.bookmodel,1790,The Art of Howl's Moving Castle,Hayao Miyazaki/Yuji Oniki/Joe Hisaishi
book.bookmodel,1791,Howl: Original Draft Facsimile  Transcript & Variant Versions  Fully Annotated by Author  with Contemporaneous Correspondence,Allen Ginsberg/Barry Miles
book.bookmodel,1792,The Best of America's Test Kitchen 2007: The Year's Best Recipes  Equipment Reviews  and Tastings,America's Test Kitchen
book.bookmodel,1793,Charlie and the Chocolate Factory (Charlie Bucket  #1),Roald Dahl/Quentin Blake
book.bookmodel,1794,Charlie and the Chocolate Factory: A Play,Richard R. George/Roald Dahl
book.bookmodel,1795,Charlie and the Chocolate Factory (Abridged),Roald Dahl
book.bookmodel,1796,Collected Stories,Roald Dahl/Jeremy Treglown
book.bookmodel,1797,Roald Dahl Treasury,Roald Dahl
book.bookmodel,1798,Dirty Beasts,Roald Dahl/Quentin Blake
book.bookmodel,1799,Never Let Me Go,Kazuo Ishiguro
book.bookmodel,1800,Never Let Me Go,Kazuo Ishiguro
book.bookmodel,1801,Never Let Me Go,Kazuo Ishiguro/Rosalyn Landor
book.bookmodel,1802,Homeric Moments: Clues to Delight in Reading the Odyssey and the Iliad,Eva Brann
book.bookmodel,1803,Paradoxes of Education in a Republic,Eva Brann
book.bookmodel,1804,The Music of the Republic: Essays on Socrates' Conversations and Plato's Writings,Eva Brann
book.bookmodel,1805,Open Secrets / Inward Prospects: Reflections on World and Soul,Eva Brann
book.bookmodel,1806,Phaedo,Plato/Eva Brann/Peter Kalkavage/Eric Salem
book.bookmodel,1807,Rocky Stories: Tales of Love  Hope  and Happiness at America's Most Famous Steps,Michael Vitez/Tom Gralish/Sylvester Stallone
book.bookmodel,1808,My Heart May Be Broken  but My Hair Still Looks Great (Domestic Equalizers #2),Dixie Cash
book.bookmodel,1809,Since You're Leaving Anyway  Take Out the Trash (Domestic Equalizers #1),Dixie Cash
book.bookmodel,1810,The Da Vinci Code (Robert Langdon  #2),Dan Brown
book.bookmodel,1811,Blessings from the Other Side: Wisdom and Comfort from the Afterlife for This Life,Sylvia Browne/Lindsay Harrison
book.bookmodel,1812,Mother God: The Feminine Principle to Our Creator,Sylvia Browne
book.bookmodel,1813,Thanksgiving,Janet Evanovich
book.bookmodel,1814,Plum Lovin' (Stephanie Plum  #12.5),Janet Evanovich
book.bookmodel,1815,Four to Score (Stephanie Plum  #4),Janet Evanovich
book.bookmodel,1816,Seven Up (Stephanie Plum  #7),Janet Evanovich
book.bookmodel,1817,Hard Eight (Stephanie Plum  #8),Janet Evanovich/Lorelei King
book.bookmodel,1818,Motor Mouth (Alex Barnaby #2),Janet Evanovich
book.bookmodel,1819,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,David Foster Wallace
book.bookmodel,1820,Ivanhoe,Walter Scott/Graham Tulloch
book.bookmodel,1821,Ivanhoe,Marianna Mayer/Walter Scott/John Rush
book.bookmodel,1822,Me and Jezebel: When Bette Davis Came for Dinner -- And Stayed ... And Stayed ... And Stayed ... And ...,Elizabeth L. Fuller
book.bookmodel,1823,George Washington and Benedict Arnold: A Tale of Two Patriots,Dave R. Palmer
book.bookmodel,1824,His Excellency: George Washington,Joseph J. Ellis
book.bookmodel,1825,George Washington's Rules of Civility & Decent Behavior in Company and Conversation (Little Books of Wisdom),George Washington
book.bookmodel,1826,George Washington's Sacred Fire,Peter A. Lillback/Jerry Newcombe
book.bookmodel,1827,Waverley,Walter Scott/Claire Lamont
book.bookmodel,1828,The Antiquary,Walter Scott/Nicola J. Watson
book.bookmodel,1829,Rob Roy,Walter Scott/Lockhart Bogle
book.bookmodel,1830,Prozac Nation,Elizabeth Wurtzel
book.bookmodel,1831,Girl  Interrupted: Screenplay based on the book,James Mangold/Anna Hamilton Phelan/Lisa Loomer/Susanna Kaysen
book.bookmodel,1832,How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling,James N. Frey
book.bookmodel,1833,Book of the Dead (Kay Scarpetta  #15),Patricia Cornwell
book.bookmodel,1834,At Risk (Winston Garano  #1),Patricia Cornwell
book.bookmodel,1835,Predator (Kay Scarpetta  #14),Patricia Cornwell
book.bookmodel,1836,Trace (Kay Scarpetta  #13),Patricia Cornwell
book.bookmodel,1837,Postmortem (Kay Scarpetta  #1),Patricia Daniels Cornwell/Patricia Cornwell
book.bookmodel,1838,Three Complete Novels: Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta  #1  #2  #3),Patricia Cornwell
book.bookmodel,1839,From Potter's Field (Kay Scarpetta  #6),Patricia Cornwell
book.bookmodel,1840,The Body Farm (Kay Scarpetta  #5),Patricia Cornwell
book.bookmodel,1841,Trace (Kay Scarpetta  #13),Patricia Cornwell/Carolyn McCormick
book.bookmodel,1842,Cause of Death (Kay Scarpetta  #7),Patricia Cornwell/C.J. Critt
book.bookmodel,1843,The Patricia Cornwell CD Audio Treasury: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell/Kate Burton
book.bookmodel,1844,At Risk (Winston Garano  #1),Patricia Cornwell
book.bookmodel,1845,The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell
book.bookmodel,1846,In the Dark of the Night,John Saul
book.bookmodel,1847,Perfect Nightmare,John Saul
book.bookmodel,1848,  said the shotgun to the head.,Saul Williams
book.bookmodel,1849,Early Color,Saul Leiter/Martin Harrison
book.bookmodel,1850,Herzog,Saul Bellow/Philip Roth
book.bookmodel,1851,Midnight Voices,John Saul/Joe Blades
book.bookmodel,1852,The Manhattan Hunt Club,John Saul
book.bookmodel,1853,Shadows,John Saul
book.bookmodel,1854,The Presence,John Saul
book.bookmodel,1855,Creature,John Saul
book.bookmodel,1856,Asylum (Blackstone Chronicles  #6),John Saul
book.bookmodel,1857,Suffer the Children,John Saul
book.bookmodel,1858,The Big Bad Wolf  (Alex Cross  #9),James Patterson/مریم کاظمی‌تبار
book.bookmodel,1859,Big Bad Wolf,Linda Jones
book.bookmodel,1860,Why Do Men Fall Asleep After Sex? More Questions You'd Only Ask a Doctor After Your Third Whiskey Sour,Mark Leyner/Billy Goldberg
book.bookmodel,1861,Four Blondes,Candace Bushnell
book.bookmodel,1862,Lipstick Jungle,Candace Bushnell
book.bookmodel,1863,Lipstick Jungle,Candace Bushnell
book.bookmodel,1864,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,Allen Carr
book.bookmodel,1865,Teach Your Child to Read in 100 Easy Lessons,Siegfried Engelmann/Phyllis Haddox/Elaine Bruner
book.bookmodel,1866,It's Not Easy Being Green: And Other Things to Consider,Jim Henson/Cheryl Henson
book.bookmodel,1867,Playing Easy to Get (B.A.D. Agency #1.5; Vikings Underground #3; Immortals After Dark #1),Sherrilyn Kenyon/Jaid Black/Kresley Cole
book.bookmodel,1868,The Big Over Easy (Nursery Crime  #1),Jasper Fforde
book.bookmodel,1869,The Enneagram Made Easy: Discover the 9 Types of People,Renee Baron/Elizabeth Wagele
book.bookmodel,1870,It's Easy Being Green: A Handbook for Earth-Friendly Living,Crissy Trask/Mike Clelland
book.bookmodel,1871,Le Divorce,Diane Johnson
book.bookmodel,1872,Divine Conspiracy: Rediscovering Our Hidden Life in God,Dallas Willard
book.bookmodel,1873,The Divine Comedy,Dante Alighieri/John Ciardi
book.bookmodel,1874,The Divine Comedy,Dante Alighieri/Allen Mandelbaum/Eugenio Montale
book.bookmodel,1875,Divine,Karen Kingsbury
book.bookmodel,1876,When the Emperor Was Divine,Julie Otsuka
book.bookmodel,1877,Complete Divine (Dungeons & Dragons Edition 3.5),David Noonan
book.bookmodel,1878,A Divine Revelation of Hell,Mary K. Baxter/T.L. Lowery
book.bookmodel,1879,Boy: Tales of Childhood (Roald Dahl's Autobiography  #1),Roald Dahl/Quentin Blake
book.bookmodel,1880,The Enormous Crocodile,Roald Dahl/Quentin Blake
book.bookmodel,1881,The Magic Finger,Roald Dahl/Quentin Blake
book.bookmodel,1882,The Wonderful Story of Henry Sugar and Six More,Roald Dahl
book.bookmodel,1883,The Gremlins,Roald Dahl/Artists and Writers Guild/Walt Disney Company/Leonard Maltin
book.bookmodel,1884,Going Solo (Roald Dahl's Autobiography  #2),Roald Dahl/Quentin Blake
book.bookmodel,1885,Gumbo Ya-Ya: A Collection of Louisiana Folk Tales,Lyle Saxon/Edward Dreyer/Robert Tallant
book.bookmodel,1886,James and the Giant Peach,Roald Dahl/Quentin Blake
book.bookmodel,1887,Danny the Champion of the World,Roald Dahl/Quentin Blake
book.bookmodel,1888,My Uncle Oswald,Roald Dahl
book.bookmodel,1889,Fantastic Mr. Fox,Roald Dahl/Quentin Blake
book.bookmodel,1890,The Giraffe and the Pelly and Me,Roald Dahl/Quentin Blake
book.bookmodel,1891,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle
book.bookmodel,1892,Wild Things: Four Tales,Douglas Clegg
book.bookmodel,1893,Wild Things (Prowlers Book 1),Christopher Golden
book.bookmodel,1894,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,David Foster Wallace
book.bookmodel,1895,Oblivion,David Foster Wallace
book.bookmodel,1896,Consider the Lobster and Other Essays,David Foster Wallace
book.bookmodel,1897,Brief Interviews with Hideous Men,David Foster Wallace
book.bookmodel,1898,Diabetes Meal Planning Made Easy,Hope S. Warshaw/Warshaw Hope
book.bookmodel,1899,Easy French Reader,R. de Roussy de Sales
book.bookmodel,1900,Algebra the Easy Way,Douglas Downing
book.bookmodel,1901,Easy Riders  Raging Bulls,Peter Biskind
